code,ym,T,Y,propensity_oof,in_common_support
6901028046893,202508,0,0.9932690320454044,0.04619713271333371,1
6901028046893,202509,0,-0.2530770417728547,0.2203401849437159,1
6901028046893,202512,0,-3.3752281609578816,0.02,1
6901028046893,202601,0,-11.772570116949916,0.0489359817237272,1
6901028046893,202602,1,11.65879765884403,0.02,1
6901028046893,202603,0,0.1735072882498087,0.02,1
6901028046893,202604,0,-1.71660883380747,0.08089157243214808,1
6901028046893,202605,0,9.015806444172256,0.050792372352494834,1
6901028046893,202606,0,-4.267344462023701,0.18430454378620512,1
6901028051989,202501,0,-9.05973281131262,0.02,1
6901028051989,202503,0,0.0,0.7451567813293737,1
6901028051989,202504,0,0.0,0.02,1
6901028051989,202505,0,0.0,0.02,1
6901028051989,202508,0,0.0,0.02,1
6901028051989,202510,0,8.624658757904605,0.02,1
6901028051989,202511,0,-8.624658757904605,0.02,1
6901028051989,202512,0,10.037213657007634,0.18933630149551367,1
6901028051989,202603,0,3.969221188277494,0.02,1
6901028051989,202604,0,13.179110092233174,0.024190490254483096,1
6901028051989,202605,0,4.183204795028573,0.6167761409693402,1
6901028053440,202501,0,0.0,0.02031588258569543,1
6901028053440,202502,0,0.0,0.02,1
6901028053440,202504,0,0.0,0.02,1
6901028053440,202505,0,0.0,0.02,1
6901028053440,202506,0,0.0,0.02,1
6901028057080,202501,0,3.574779816049656,0.02,1
6901028057080,202502,0,0.0,0.026017293115342528,1
6901028057080,202503,0,-0.4098023570894256,0.02,1
6901028057080,202504,0,-0.8054701168477862,0.02,1
6901028057080,202505,0,-0.4255905841615472,0.06881677796044691,1
6901028057080,202506,1,1.640863058098759,0.056925388946769635,1
6901028057080,202507,0,-7.8601962893967325,0.090267607816987,1
6901028057080,202508,0,-4.534683429787492,0.02,1
6901028057080,202509,1,12.331091892532127,0.059753039597276576,1
6901028057080,202510,0,0.4309970449632914,0.02,1
6901028057080,202511,0,-15.263415826924948,0.02,1
6901028057080,202512,0,15.383147213045092,0.02,1
6901028057080,202601,0,-0.2951555349226851,0.02,1
6901028057080,202603,0,0.1264572325904183,0.02,1
6901028057080,202604,0,-0.3155843161410203,0.0352494038751047,1
6901028057080,202605,0,-0.2231872608917768,0.02,1
6901028057080,202606,0,-0.8506574792031429,0.02388701383826214,1
6901028058148,202501,0,-6.126126686638202,0.02,1
6901028058148,202502,0,-2.636716493398893,0.02813956524290277,1
6901028058148,202503,0,-0.3477081215534596,0.03776687459628906,1
6901028058148,202504,0,-4.259318977265231,0.02,1
6901028058148,202505,1,4.442322618678581,0.033324389958442655,1
6901028058148,202506,0,-8.0502864907658,0.02,1
6901028058148,202508,0,-8.663132380900834,0.02,1
6901028058148,202509,1,9.13175637655241,0.04928308237584173,1
6901028058148,202510,0,1.3379013345423232,0.051425516490305974,1
6901028058148,202511,0,-0.0475936340820908,0.02,1
6901028058148,202512,0,-4.982378810907541,0.03985409477557455,1
6901028058148,202601,0,-5.314042012638325,0.02,1
6901028058148,202602,0,2.1529914285851746,0.04046547042704388,1
6901028058148,202603,0,-1.310626572613458,0.028574858237062392,1
6901028058148,202604,1,-4.581214997984581,0.02,1
6901028058148,202605,0,17.23459899316981,0.032785609805467235,1
6901028058148,202606,0,-8.137357666395225,0.08355144209619607,1
6901028059114,202601,0,-14.53291068445175,0.02,1
6901028059114,202602,0,13.853064548392858,0.09100898819803871,1
6901028059114,202603,0,-7.144522837577448,0.021582063337508867,1
6901028059114,202604,0,8.555725954112688,0.11232607649920982,1
6901028059114,202605,1,-3.8187813269075193,0.05992248292847544,1
6901028059114,202606,0,-6.779676193530456,0.09498331335602567,1
6901028062015,202501,0,0.1120908301253322,0.02,1
6901028062015,202502,0,-0.5386410502305523,0.02,1
6901028062015,202503,0,-3.2345836185642014,0.02191069610770907,1
6901028062015,202504,0,2.435782351445418,0.057695502922976385,1
6901028062015,202505,1,-1.0287399323644308,0.115869857144869,1
6901028062015,202506,0,1.6498226866682657,0.0420992310736133,1
6901028062015,202507,0,-20.7001121363634,0.02,1
6901028062015,202508,1,0.0,0.02,1
6901028062015,202509,0,6.627947438251916,0.02,1
6901028062015,202510,0,14.404113318551431,0.02,1
6901028062015,202511,0,0.4221363639831423,0.02,1
6901028062015,202512,0,0.1785047550165259,0.04331929580203106,1
6901028062015,202601,0,-0.1284685950997044,0.030922383888449253,1
6901028062015,202602,0,-0.0572257569537413,0.02,1
6901028062015,202603,0,-0.0429529454627655,0.09298478654418826,1
6901028062015,202604,0,0.1539489090619454,0.06922818471939704,1
6901028062015,202605,0,-3.629166510098401,0.02,1
6901028062015,202606,0,-8.5354034566354,0.028702646824431362,1
6901028062329,202502,0,-14.879595579165375,0.021676963290442358,1
6901028062329,202503,1,13.892686528812412,0.06178857192532701,1
6901028062329,202504,0,-2.512403208653538,0.14376383470586046,1
6901028062329,202506,0,-5.675599707158469,0.031399926348361994,1
6901028062329,202507,0,-12.72179066381193,0.024321234541714663,1
6901028062329,202508,0,15.208054257526854,0.02,1
6901028062329,202509,0,-4.483013231023918,0.02,1
6901028062329,202510,0,5.877584874653948,0.02,1
6901028062329,202511,0,-11.810301807594795,0.1437654647357399,1
6901028062329,202512,0,2.2425576311929376,0.2284549736424837,1
6901028062329,202601,0,-4.770240119916579,0.02,1
6901028062329,202602,0,3.712410778654189,0.02158676947576629,1
6901028062329,202603,0,-0.0198823711856022,0.04185476052325902,1
6901028062329,202604,0,-2.96936343106627,0.1489993289103833,1
6901028062329,202605,0,14.142285548957162,0.10705980882319935,1
6901028062329,202606,0,-5.794350392954144,0.3350314429620144,1
6901028062350,202601,0,-8.854939306649442,0.02,1
6901028062350,202602,0,0.4467582119988407,0.1272360489268834,1
6901028062350,202603,0,6.705311627054741,0.03289677104705256,1
6901028062350,202604,0,2.4435849289691163,0.038355680372890194,1
6901028062350,202605,1,-10.46368804218362,0.02,1
6901028062350,202606,0,-0.7105634903838194,0.12176016322814529,1
6901028063371,202501,0,0.0,0.02,1
6901028063371,202502,0,0.0,0.02,1
6901028063371,202503,0,15.085955361095904,0.02,1
6901028063371,202504,0,-2.416072254430901,0.02,1
6901028063371,202505,0,2.220359215445228,0.04803467892443803,1
6901028063371,202506,0,0.2647135249801664,0.27574437764205023,1
6901028063371,202507,0,-0.0835564668385941,0.05448688067473657,1
6901028063371,202508,0,-0.1103432011427187,0.10536129214228877,1
6901028063371,202509,0,0.2154877173433007,0.09719209898936985,1
6901028063371,202510,0,-0.0930322553312024,0.09613501521471629,1
6901028063371,202511,0,0.359607272101023,0.16917988805098005,1
6901028063371,202512,0,-3.458684672615675,0.2952098793813937,1
6901028063371,202601,0,-18.030644521382587,0.02,1
6901028063371,202602,1,17.943210174526225,0.2841807813154614,1
6901028063371,202603,0,3.5461190194720373,0.02,1
6901028063371,202604,0,-0.9443448277280736,0.16216514740168347,1
6901028063371,202605,0,-1.3700569419292634,0.02,1
6901028063371,202606,0,-9.13928232637543,0.17872712002082905,1
6901028065504,202501,0,2.920658204221376,0.02,1
6901028065504,202503,0,-7.612251655090155,0.02,1
6901028065504,202506,0,-12.847027927259589,0.02,1
6901028065504,202507,0,-13.311395098125216,0.02,1
6901028065504,202508,0,18.47209771240128,0.02,1
6901028065504,202509,0,-4.719007125047995,0.02,1
6901028065504,202510,0,-3.6250961026952666,0.0990428274579918,1
6901028065504,202512,0,14.0674445158932,0.27046855719963975,1
6901028065504,202601,0,-2.439242901263817,0.02,1
6901028065504,202602,0,-12.10228693391447,0.05215321265353688,1
6901028065504,202603,0,0.2129627471992492,0.11019167696055841,1
6901028065504,202604,0,11.219856179462704,0.06856205802440513,1
6901028065504,202605,0,-9.126246818157668,0.1696947484654645,1
6901028065504,202606,0,-0.652111355914343,0.1903147732216905,1
6901028071475,202501,0,-19.57559409255977,0.02,1
6901028071475,202502,1,13.181085063766666,0.06663694434017764,1
6901028071475,202503,0,3.101110775872826,0.02,1
