code,ym,T,Y,S,util,fill,full_surf,ord_success,price_index,gross_margin,unitval,inventory_ratio,channel_coverage,demand_gap,amt_per_cust,new_cust,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,band_中低档,band_中档,band_中高档,band_高档,band_低档,CATE,sensitivity
6901028219174,202504,1,24.726595030441615,40.3841944377086,100.0,0.0,100.0,2.49,1.2578616352201255,0.2421950181187635,41870.0,319.5907434402332,0.0248815165876777,1.0,0.0,8.0,1,0,0,0,0,0,0,0,1,0,19.021076778490123,高敏感
6901028219174,202505,0,0.2507499193713869,65.11078946815022,85.71,98.756661,100.0,3.73,1.2578616352201255,0.2748637316561845,59625.0,593.8938848920862,0.2635933806146572,-97.756661,0.0157864285714285,8.0,1,0,0,0,0,0,0,0,1,0,4.834241486793503,中敏感
6901028219174,202506,0,-2.1300950637959772,65.3615393875216,85.71,99.097065,100.0,3.73,1.2578616352201255,0.2752482056131001,59625.0,455.81776765375855,0.2635933806146572,-98.097065,0.0124942124105011,1.0,1,0,0,0,0,0,0,0,1,0,7.975262399037182,中敏感
6901028219174,202507,1,-19.689819778227054,63.231444323725626,85.71,95.541401,100.0,0.0,1.2578616352201255,0.2754616352201258,59625.0,2109.6133333333337,0.2635933806146572,-94.541401,0.0042437722419928,8.0,1,0,0,0,0,0,0,0,1,0,-25.0,低敏感
6901028219174,202508,1,26.113868952917805,43.54162454549857,85.71,0.0,100.0,0.0,1.2578616352201255,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,1.0,0.0,8.0,1,0,0,0,0,0,0,0,1,0,18.166464285637765,中敏感
6901028219174,202509,0,-13.537505373995174,69.65549349841638,100.0,99.477534,100.0,0.47,1.2578616352201255,0.2755134506632842,59625.0,241.0997899159664,0.2635933806146572,-98.477534,0.0268382978723404,35.0,1,0,0,0,0,0,0,0,1,0,0.5438747734036731,中敏感
6901028219174,202510,1,2.866755334299576,56.1179881244212,100.0,86.363636,100.0,0.47,1.2578616352201255,0.2754750082754055,59625.0,4122.131578947368,0.0047225501770956,-85.363636,0.0010700118063754,8.0,1,0,0,0,0,0,0,0,1,0,-11.217338416607511,低敏感
6901028219174,202511,0,-14.640770534168048,58.98474345872078,85.71,98.452883,100.0,3.73,1.2578616352201255,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,12.04492161070208,中敏感
6901028219174,202601,0,-12.162499354657804,73.57377945790644,92.51,98.873239,99.58,55.74,1.2578616352201255,0.2755166514361483,59625.0,104.81230769230768,0.6863905325443787,-97.873239,0.2476730769230769,252.0,1,0,0,0,0,0,0,0,1,0,4.246488619622331,中敏感
6901028219174,202602,1,0.9555169724091925,61.411280103248636,100.0,96.421471,100.0,0.48,1.2578616352201255,0.2755154423047829,59625.0,390.4481099656357,0.004750593824228,-95.421471,0.0412134798099762,6.0,1,0,0,0,0,0,0,0,1,0,8.116026933884857,中敏感
6901028219174,202603,0,-0.19634531321307236,62.36679707565783,100.0,99.804114,100.0,2.26,1.2578616352201255,0.2755106642554566,59625.0,431.9411187438666,0.0226460071513706,-98.804114,0.0289668057210965,3.0,1,0,0,0,0,0,0,0,1,0,8.963351008821226,中敏感
6901028219174,202604,0,0.5950314457715535,62.170451762444756,98.39,99.376947,100.0,5.65,1.2578616352201255,0.2755129696443945,59625.0,1080.2476489028213,0.0576923076923076,-98.376947,0.0091444110576923,8.0,1,0,0,0,0,0,0,0,1,0,-10.66034488058546,低敏感
6901028219174,202605,0,-0.6242002103198487,62.76548320821631,93.33,99.491525,100.0,8.43,1.2578616352201255,0.2755134839767285,59625.0,486.3611584327088,0.0903614457831325,-98.491525,0.0168674096385542,1.0,1,0,0,0,0,0,0,0,1,0,18.271886820592677,高敏感
6901028219174,202606,0,-0.7455998893205873,62.14128299789646,88.89,99.41691,98.7,9.29,1.2578616352201255,0.2755170081828633,59625.0,689.5102639296186,0.106151990349819,-98.41691,0.0196208685162846,1.0,1,0,0,0,0,0,0,0,1,0,0.043375046001264524,中敏感
6901028219839,202501,0,-2.7285112340870796,58.78541822100465,105.44,98.452883,99.65,34.0,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.3222748815165877,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,14.589485613702733,中敏感
6901028219839,202502,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028219839,202503,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028219839,202504,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028219839,202505,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028219839,202506,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028219839,202507,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028219839,202508,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028219839,202509,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028219839,202510,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028219839,202511,0,0.0,56.05690698691757,85.71,98.452883,100.0,3.73,1.1941724385001196,0.2421950181187635,41870.0,319.5907434402332,0.2635933806146572,-97.452883,0.0028199284862932,8.0,1,0,0,0,0,0,0,0,1,0,2.522366762954423,中敏感
6901028221351,202501,0,6.048252573802344,59.07820565662354,78.74,97.183099,100.0,47.51,1.179245283018868,0.2421498620329629,23320.0,294.8985507246377,0.580568720379147,-96.183099,0.0038129857819905,315.0,0,1,0,0,0,0,0,1,0,0,-21.59084803164314,低敏感
6901028221351,202502,0,-24.97905091028973,65.12645823042588,69.69,98.701299,100.0,62.53,1.179245283018868,0.2421740994854202,23320.0,735.5131578947369,0.9739952718676124,-97.701299,0.0016759527186761,8.0,0,1,0,0,0,0,0,1,0,0,-8.89244052996785,低敏感
6901028221351,202504,0,0.24936002318501949,51.692121637082224,79.56,95.454545,98.51,23.93,1.179245283018868,0.2421740994854202,23320.0,2299.619047619048,0.2985781990521327,-94.454545,0.0004641895734597,8.0,0,1,0,0,0,0,0,1,0,0,12.032580086603069,中敏感
6901028221351,202505,0,-0.1546155240604179,51.94148166026724,87.5,98.214286,100.0,11.67,1.179245283018868,0.2421740994854202,23320.0,532.4818181818182,0.1333333333333333,-97.214286,0.0012215238095238,8.0,0,1,0,0,0,0,0,1,0,0,6.337369335283519,中敏感
6901028221351,202506,0,-0.29826158021121785,51.786866136206825,85.71,100.0,100.0,0.0,1.179245283018868,0.2421740994854202,23320.0,3983.1,0.2635933806146572,-99.0,0.0002226252983293,2.0,0,1,0,0,0,0,0,1,0,0,-19.892190158812895,低敏感
