ym,code,name,cat,wholesale,retail,demand,vol,amt,unitval,inv,fill,cost,profit,put,need,vol_daily,should_cust,put_cust,ord_cust,ord_success,ord_success_put,fill_daily,full_cust,util,full_surf,soc_vol,soc_inv,sell_rate,salable_days,vol_purchase,req,fill_purchase,should_cust_purchase,act_cust,put_surf,purch_surf,rep_cust2,rep_cust3,rep_cust4,rep_cust5,rep_rate2,rep_rate3,rep_rate4,rep_rate5,new_cust,date,month,price_index,gross_margin,inventory_ratio,demand_gap,amt_per_cust,channel_coverage,price_band_cat,S_clean,S_clean_lag2,S_clean_next,Y_clean,T,util_pre,fill_pre,full_surf_pre,ord_success_pre,price_index_pre,gross_margin_pre,unitval_pre,inventory_ratio_pre,channel_coverage_pre,demand_gap_pre,amt_per_cust_pre,new_cust_pre,S_clean_pre,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,band_中低档,band_中档,band_中高档,band_高档,band_低档,CATE,CATE_lo,CATE_hi,sensitivity,ps,Y_negative
202503,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,2.128,2.128,6.0914,28625.0,96.708,100.0,3.91552,1.474971,0.16,0.176,0.152,845.0,20.0,19.0,2.25,95.0,86.36,19.0,95.0,100.0,,,0.0,,2.13,2.13,100.0,845.0,267.0,18.36,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,2025-03-01,3,1.1353711790393013,0.2421399021571395,45.44548872180451,0.0,0.0072087573964497,2.366863905325444,高档,25.29654305966449,41.70604476215056,25.23924103207863,-0.057302027585858895,0,96.67,96.666667,100.0,2.36,1.1353711790393013,0.2421834061135371,28625.0,388.7068965517241,2.364066193853428,3.333332999999996,0.000784988179669,8.0,24.781570497636483,0,0,1,0,0,0,0,0,1,0,0.0661398779313522,-2.2819228290776423,2.4142025849403463,低敏感,0.465498082909605,-16.924474264514078
202504,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,1.396,1.396,3.99605,28625.0,114.82,100.0,2.56864,0.967605,0.16,0.116,0.116,844.0,20.0,15.0,1.78,75.0,100.0,14.0,72.5,93.33,,,0.0,,1.4,1.4,100.0,844.0,177.0,16.49,20.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2025-04-01,4,1.1353711790393013,0.2421403636090639,82.24928366762178,0.0,0.0047346563981042,2.3696682464454977,高档,25.23924103207863,24.781570497636483,24.026090845834077,-1.2131501862445546,0,95.0,100.0,100.0,2.25,1.1353711790393013,0.2421399021571395,28625.0,45.44548872180451,2.366863905325444,0.0,0.0072087573964497,267.0,25.29654305966449,0,0,1,0,0,0,0,0,1,0,0.16353250451999202,-1.3466059201488285,1.673670929188812,低敏感,0.5580679430681696,0.5149725620280066
202505,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,0.164,0.16,0.458,28625.0,137.3,97.560976,0.2944,0.1109,0.2,0.2,0.192,840.0,21.0,20.0,2.38,95.24,96.0,20.0,96.0,100.0,,,0.0,,0.16,0.16,97.56,840.0,20.0,1.25,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-05-01,5,1.1353711790393013,0.2421397379912663,858.125,2.4390240000000034,0.000545238095238,2.5,高档,24.026090845834077,25.29654305966449,25.182126817375618,1.1560359715415416,0,72.5,100.0,93.33,1.78,1.1353711790393013,0.2421403636090639,28625.0,82.24928366762178,2.3696682464454977,0.0,0.0047346563981042,45.0,25.23924103207863,0,0,1,0,0,0,0,0,1,0,0.18633629374291583,-1.4994635962215113,1.8721361837073425,低敏感,0.5905565288938738,-0.057302027585858895
202506,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,0.648,0.64,1.832,28625.0,75.896,98.765432,1.1776,0.4436,0.336,0.268,0.268,838.0,42.0,34.0,4.06,80.95,100.0,33.0,79.76,97.06,,,0.0,,0.64,0.65,98.77,838.0,80.0,4.64,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2025-06-01,6,1.1353711790393013,0.2421397379912663,118.5875,1.234567999999996,0.0021861575178997,5.011933174224343,高档,25.182126817375618,25.23924103207863,24.35685932001998,-0.8252674973556395,0,96.0,97.560976,100.0,2.38,1.1353711790393013,0.2421397379912663,28625.0,858.125,2.5,2.4390240000000034,0.000545238095238,8.0,24.026090845834077,0,0,1,0,0,0,0,0,1,0,0.23926282258545822,-1.454942326530217,1.9334679717011327,低敏感,0.49607702370925516,-1.2131501862445546
202507,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,0.152,0.152,0.4351,28625.0,98.272,100.0,0.27968,0.105355,0.0,,,843.0,,,0.0,,,,,,,,,,0.15,0.15,100.0,843.0,19.0,1.07,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-07-01,7,1.1353711790393013,0.2421397379912664,646.5263157894738,0.0,0.0005161328588374,,高档,24.35685932001998,24.026090845834077,24.52165221963613,0.1647928996161525,0,79.76,98.765432,97.06,4.06,1.1353711790393013,0.2421397379912663,28625.0,118.5875,5.011933174224343,1.234567999999996,0.0021861575178997,2.0,25.182126817375618,0,0,1,0,0,0,0,0,1,0,-0.4362824513713274,-1.3657940392074273,0.4932291364647719,低敏感,0.5106255566773046,1.1560359715415416
202508,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,0.16,0.152,0.4351,28625.0,82.248,95.0,0.27968,0.105355,0.0,0.016,0.0,842.0,,,0.0,,0.0,,,,,,,,0.15,0.16,95.0,842.0,19.0,1.25,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-08-01,8,1.1353711790393013,0.2421397379912664,541.1052631578948,5.0,0.0005167458432304,,高档,24.52165221963613,25.182126817375618,24.998152434161753,0.47650021452562186,0,87.85,100.0,100.0,0.0,1.1353711790393013,0.2421397379912664,28625.0,646.5263157894738,23.452380952380956,0.0,0.0005161328588374,8.0,24.35685932001998,0,0,1,0,0,0,0,0,1,0,-0.14499915301679017,-1.0961952402992297,0.8061969342656495,低敏感,0.4731332440916393,-0.8252674973556395
202509,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,0.144,0.144,0.4122,28625.0,31.36,100.0,0.264984,0.099786,0.0,,,846.0,,,0.0,,,,,,,,,,0.14,0.14,100.0,846.0,18.0,1.34,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-09-01,9,1.1353711790393013,0.2420815138282387,217.7777777777778,0.0,0.0004872340425531,,高档,24.998152434161753,24.35685932001998,24.783772749550476,-0.2143796846112771,0,87.85,95.0,100.0,0.0,1.1353711790393013,0.2421397379912664,28625.0,541.1052631578948,23.452380952380956,5.0,0.0005167458432304,8.0,24.52165221963613,0,0,1,0,0,0,0,0,1,0,-0.07296500062138789,-1.8995319469319052,1.7536019456891287,低敏感,0.4291549517463605,0.1647928996161525
202510,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,,,,,45.224,,,,0.032,,,847.0,4.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,2025-10-01,10,1.1353711790393013,,,,,0.4722550177095631,高档,24.783772749550476,24.52165221963613,24.81686633858275,0.033093589032272774,0,87.85,100.0,100.0,0.0,1.1353711790393013,0.2420815138282387,28625.0,217.7777777777778,23.452380952380956,0.0,0.0004872340425531,8.0,24.998152434161753,0,0,1,0,0,0,0,0,1,0,-0.4040970449526113,-1.8383862589011426,1.0301921689959195,低敏感,0.4506602405683421,0.47650021452562186
202511,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,0.244,0.24,0.687,28625.0,68.444,98.360656,0.441745,0.166205,0.0,,,849.0,,,,,,,,,,,,,0.24,0.24,98.36,849.0,30.0,2.12,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-11-01,11,1.1353711790393013,0.2419286754002911,285.18333333333334,1.639343999999994,0.0008091872791519,,高档,24.81686633858275,24.998152434161753,24.978172974774417,0.16130663619166796,0,0.0,98.4588995,100.0,0.0,1.1353711790393013,0.2421843988899113,41870.0,317.3855421686747,0.4722550177095631,1.5411004999999989,0.00279431071681765,8.0,24.783772749550476,0,0,1,0,0,0,0,0,1,0,0.03645770406453294,-2.277634948526693,2.3505503566557584,低敏感,0.4642186022377184,-0.2143796846112771
202512,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,0.2,0.2,0.5725,28625.0,36.38,100.0,0.368121,0.138504,0.016,,,848.0,4.0,,0.0,0.0,,,0.0,,,,,,0.2,0.2,100.0,848.0,25.0,1.01,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-12-01,12,1.1353711790393013,0.2419283842794759,181.9,0.0,0.0006751179245283,0.4716981132075472,高档,24.978172974774417,24.783772749550476,41.418386070841585,16.44021309606717,0,87.85,98.360656,100.0,3.565,1.1353711790393013,0.2419286754002911,28625.0,285.18333333333334,23.452380952380956,1.639343999999994,0.0008091872791519,1.0,24.81686633858275,0,0,1,0,0,0,0,0,1,0,-1.2383975994137923,-2.4263332387293812,-0.05046196009820236,低敏感,0.44276567979912385,0.033093589032272774
202602,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,,,,,140.812,,,,2.508,1.052,1.048,842.0,431.0,262.0,31.12,60.79,99.62,262.0,41.79,100.0,,,0.0,,,,,,,,,,,,,,,,,,2026-02-01,2,1.1353711790393013,,,,,51.18764845605701,高档,41.418386070841585,24.81686633858275,24.987840553963718,-16.430545516877867,0,0.0,100.0,100.0,0.0,1.1353711790393013,0.2419283842794759,28625.0,181.9,0.4716981132075472,0.0,0.0006751179245283,8.0,24.978172974774417,0,0,1,0,0,0,0,0,1,0,-0.3623547096471189,-2.313499026028528,1.588789606734289,低敏感,0.47666377613375166,0.16130663619166796
202603,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,0.832,0.828,2.37015,28625.0,166.744,99.519231,1.52383,0.573598,1.816,1.124,1.108,839.0,203.0,129.0,15.38,63.55,98.58,125.0,61.01,96.9,,,0.0,,0.83,0.83,99.52,839.0,104.0,7.51,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2026-03-01,3,1.1353711790393013,0.242009155538679,201.3816425120773,0.4807689999999951,0.0028249702026221,24.19547079856973,高档,24.987840553963718,24.978172974774417,41.26666514747938,16.27882459351566,0,41.79,98.4588995,100.0,31.12,1.1353711790393013,0.2421843988899113,41870.0,317.3855421686747,51.18764845605701,1.5411004999999989,0.00279431071681765,8.0,41.418386070841585,0,0,1,0,0,0,0,0,1,0,-0.132559716546253,-2.3073653998504065,2.0422459667579,低敏感,0.050544738766509834,16.44021309606717
202604,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,,,,,247.3,,,,5.048,2.48,2.46,832.0,388.0,203.0,24.4,52.32,99.19,192.0,48.73,94.58,,,0.0,,,,,,,,,,,,,,,,,,2026-04-01,4,1.1353711790393013,,,,,46.63461538461539,高档,41.26666514747938,41.418386070841585,25.209744030960252,-16.056921116519128,0,61.01,99.519231,96.9,15.38,1.1353711790393013,0.242009155538679,28625.0,201.3816425120773,24.19547079856973,0.4807689999999951,0.0028249702026221,56.0,24.987840553963718,0,0,1,0,0,0,0,0,1,0,-0.19308081773100333,-2.141041998940931,1.7548803634789258,低敏感,0.5304423625128223,-16.430545516877867
202605,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,1.056,1.044,2.98845,28625.0,102.308,98.863636,1.920992,0.723595,18.904,4.232,4.188,830.0,830.0,253.0,30.48,30.48,98.96,219.0,22.15,86.56,,,0.0,,1.04,1.06,98.86,830.0,135.0,16.74,16.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2026-05-01,5,1.1353711790393013,0.242130535896535,97.99616858237547,1.1363640000000004,0.0036005421686746,100.0,高档,25.209744030960252,24.987840553963718,25.23356383500136,0.023819804041107062,0,48.73,98.4588995,94.58,24.4,1.1353711790393013,0.2421843988899113,41870.0,317.3855421686747,46.63461538461539,1.5411004999999989,0.00279431071681765,8.0,41.26666514747938,0,0,1,0,0,0,0,0,1,0,0.18605287019901975,-1.376870140455322,1.7489758808533615,低敏感,0.07048961591755208,16.27882459351566
202606,6901028039758,贵烟(硬黄精品),二类烟,114.5,130.0,1.184,1.164,3.33195,28625.0,115.664,98.310811,2.141762,0.806941,39.648,3.504,3.432,829.0,829.0,162.0,19.54,19.54,97.95,103.0,8.66,63.58,,,0.0,,1.16,1.18,98.31,829.0,199.0,56.45,24.0,92.0,0.0,0.0,0.0,46.23,0.0,0.0,0.0,98.0,2026-06-01,6,1.1353711790393013,0.2421828058644337,99.36769759450172,1.689188999999999,0.0040192400482509,100.0,高档,25.23356383500136,41.26666514747938,25.32015054902757,0.0865867140262111,0,22.15,98.863636,86.56,30.48,1.1353711790393013,0.242130535896535,28625.0,97.99616858237547,100.0,1.1363640000000004,0.0036005421686746,57.0,25.209744030960252,0,0,1,0,0,0,0,0,1,0,-0.019911283071873453,-1.5742539395894464,1.5344313734456996,低敏感,0.604375544786639,-16.056921116519128
202501,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,144.568,,,,16.724,7.02,6.9,844.0,844.0,459.0,54.38,54.38,98.29,458.0,41.26,99.78,,,0.0,,,,,,,,,,,,,,,,,,2025-01-01,1,1.179245283018868,,,,,100.0,高档,48.931190279358226,,32.129846615838396,-16.80134366351983,0,87.85,98.4588995,100.0,3.565,1.1448983330280271,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,31.950736130111284,1,0,0,0,0,0,0,0,1,0,0.24959737892677808,-2.070152862872223,2.569347620725779,低敏感,0.1208532804531634,
202502,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,123.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01,2,1.179245283018868,,,,,,高档,32.129846615838396,,32.04777637231207,-0.0820702435263243,0,41.26,98.4588995,99.78,54.38,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,100.0,1.5411004999999989,0.00279431071681765,8.0,48.931190279358226,1,0,0,0,0,0,0,0,1,0,0.31976758521987814,-2.0173386354818117,2.656873805921567,中敏感,0.01905857448933516,
202503,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,108.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-01,3,1.179245283018868,,,,,,高档,32.04777637231207,48.931190279358226,32.208540297506,0.16076392519392613,0,87.85,98.4588995,100.0,3.565,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,32.129846615838396,1,0,0,0,0,0,0,0,1,0,1.241420957822862,-2.3224479194808376,4.805289835126562,高敏感,0.24792160956671216,-16.80134366351983
202504,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,93.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,4,1.179245283018868,,,,,,高档,32.208540297506,32.129846615838396,31.924138196337015,-0.28440210116898257,0,87.85,98.4588995,100.0,3.565,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,32.04777637231207,1,0,0,0,0,0,0,0,1,0,0.8918709126132182,-2.595053236167374,4.37879506139381,中敏感,0.2504138324547782,-0.0820702435263243
202505,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,110.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01,5,1.179245283018868,,,,,,高档,31.924138196337015,32.04777637231207,32.109124158537284,0.18498596220026897,0,87.85,98.4588995,100.0,3.565,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,32.208540297506,1,0,0,0,0,0,0,0,1,0,1.1399134455591267,-2.4791698662460586,4.758996757364311,高敏感,0.24554758840310215,0.16076392519392613
202506,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01,6,1.179245283018868,,,,,,高档,32.109124158537284,32.208540297506,31.950736130111284,-0.15838802842599975,0,87.85,98.4588995,100.0,3.565,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,31.924138196337015,1,0,0,0,0,0,0,0,1,0,0.7216967618773676,-2.7791885663420453,4.222582090096779,中敏感,0.2541997215153769,-0.28440210116898257
202507,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,62.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01,7,1.179245283018868,,,,,,高档,31.950736130111284,31.924138196337015,32.083429667771355,0.13269353766007086,0,87.85,98.4588995,100.0,3.565,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,32.109124158537284,1,0,0,0,0,0,0,0,1,0,1.0821472525151785,-3.679720565640291,5.844015070670645,高敏感,0.24854931515247228,0.18498596220026897
202508,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,51.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-01,8,1.179245283018868,,,,,,高档,32.083429667771355,32.109124158537284,32.25834711589173,0.17491744812037524,0,87.85,98.4588995,100.0,3.565,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,31.950736130111284,1,0,0,0,0,0,0,0,1,0,0.7515477176173313,-2.8565561804798536,4.3596516157145135,中敏感,0.25338209782282517,-0.15838802842599975
202509,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,30.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-01,9,1.179245283018868,,,,,,高档,32.25834711589173,31.950736130111284,32.00891826675814,-0.24942884913359364,0,87.85,98.4588995,100.0,3.565,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,32.083429667771355,1,0,0,0,0,0,0,0,1,0,0.8554298140952807,-2.6363614430433744,4.347221071233937,中敏感,0.24932910467581051,0.13269353766007086
202510,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,16.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-01,10,1.179245283018868,,,,,,高档,32.00891826675814,32.083429667771355,32.12357071484999,0.11465244809185293,0,87.85,98.4588995,100.0,3.565,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,32.25834711589173,1,0,0,0,0,0,0,0,1,0,1.0455114247096868,-2.723687347167829,4.814710196587205,高敏感,0.2440529685856279,0.17491744812037524
202511,6901028042215,娇子(宽窄平安中支),一类烟,339.2,400.0,,,,,12.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-01,11,1.179245283018868,,,,,,高档,32.12357071484999,32.25834711589173,31.45321195704403,-0.6703587578059604,0,87.85,98.4588995,100.0,3.565,1.179245283018868,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,32.00891826675814,1,0,0,0,0,0,0,0,1,0,0.8574868149608262,-2.787937770648827,4.5029114005704765,中敏感,0.25159963818405506,-0.24942884913359364
202501,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,7.02,6.9,45.3675,65750.0,747.712,98.290598,26.174268,13.973575,1.8,0.12,0.112,844.0,444.0,28.0,3.32,6.31,93.33,28.0,6.22,100.0,,,0.0,,6.9,7.02,98.29,844.0,459.0,100.0,54.38,353.0,287.0,238.0,195.0,76.91,62.53,51.85,42.48,266.0,2025-01-01,1,1.1406844106463878,0.308008486251171,108.36405797101447,1.7094019999999972,0.053752962085308,52.60663507109005,高档,58.79169147891279,,57.71541896513883,-1.076272513773958,0,87.85,98.4588995,100.0,3.565,1.1448983330280271,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,31.950736130111284,1,0,0,0,0,0,0,0,1,0,0.24959737892677808,-2.070152862872223,2.569347620725779,低敏感,0.1208532804531634,
202502,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,0.784,0.76,4.997,65750.0,666.452,96.938776,2.881683,1.540377,0.0,,,846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01,2,1.1406844106463878,0.3082603562137282,876.9105263157894,3.061223999999996,0.0059066193853427,,高档,57.71541896513883,,57.08679373784079,-0.6286252272980377,0,6.22,98.290598,100.0,3.32,1.1406844106463878,0.308008486251171,65750.0,108.36405797101447,52.60663507109005,1.7094019999999972,0.053752962085308,266.0,58.79169147891279,1,0,0,0,0,0,0,0,1,0,2.0505744437220605,-0.13407736509585533,4.235226252539977,高敏感,0.7829673577991636,
202503,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,0.492,0.48,3.156,65750.0,651.996,97.560976,1.819279,0.973657,0.032,0.016,0.016,845.0,4.0,2.0,0.24,50.0,100.0,2.0,50.0,100.0,,,0.0,,0.48,0.49,97.56,845.0,64.0,16.65,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2025-03-01,3,1.1406844106463878,0.3085098225602027,1358.325,2.4390240000000034,0.0037349112426035,0.4733727810650888,高档,57.08679373784079,58.79169147891279,25.85837268402273,-31.228421053818064,0,87.85,96.938776,100.0,3.565,1.1406844106463878,0.3082603562137282,65750.0,876.9105263157894,23.452380952380956,3.061223999999996,0.0059066193853427,8.0,57.71541896513883,1,0,0,0,0,0,0,0,1,0,3.2019667577725976,0.4270269223962808,5.976906593148913,高敏感,0.776237862399179,-1.076272513773958
202505,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,0.632,0.608,3.9976,65750.0,390.76,96.202532,2.304143,1.233579,2.76,0.244,0.236,840.0,345.0,30.0,3.57,8.7,96.72,29.0,8.55,96.67,,,0.0,,0.61,0.63,96.2,840.0,78.0,10.44,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2025-05-01,5,1.1406844106463878,0.3085798979387633,642.6973684210526,3.797467999999995,0.0047590476190476,41.07142857142857,高档,58.24026223655542,57.08679373784079,58.52025475752993,0.2799925209745169,0,87.85,98.4588995,100.0,3.565,1.1406844106463878,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,25.85837268402273,1,0,0,0,0,0,0,0,1,0,0.29060903704787766,-2.473155646306197,3.0543737204019523,中敏感,0.24855328953540665,-31.228421053818064
202506,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,0.612,0.604,3.9713,65750.0,273.22,98.69281,2.289122,1.225323,0.0,,,838.0,,,,,,,,,,,,,0.6,0.61,98.69,838.0,78.0,14.19,9.31,2.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,7.0,2025-06-01,6,1.1406844106463878,0.3085445571978949,452.3509933774835,1.3071900000000056,0.0047390214797136,,高档,58.52025475752993,25.85837268402273,58.936148481895344,0.41589372436541083,0,8.55,96.202532,96.67,3.57,1.1406844106463878,0.3085798979387633,65750.0,642.6973684210526,41.07142857142857,3.797467999999995,0.0047590476190476,2.0,58.24026223655542,1,0,0,0,0,0,0,0,1,0,1.9298938257236422,-0.5024108383641255,4.3621984898114095,高敏感,0.7843202324020573,32.381889552532684
202507,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,1.74,1.72,11.309,65750.0,374.732,98.850575,6.517533,3.490454,0.0,,,843.0,,,0.0,,,,,,,,,,1.72,1.74,98.85,843.0,148.0,29.24,17.56,36.0,0.0,0.0,0.0,24.32,0.0,0.0,0.0,20.0,2025-07-01,7,1.1406844106463878,0.3086439119285525,217.86744186046516,1.1494249999999937,0.0134151838671411,,高档,58.936148481895344,58.24026223655542,59.046281565143744,0.11013308324839954,0,87.85,98.69281,100.0,3.565,1.1406844106463878,0.3085445571978949,65750.0,452.3509933774835,23.452380952380956,1.3071900000000056,0.0047390214797136,7.0,58.52025475752993,1,0,0,0,0,0,0,0,1,0,2.0725718449365296,-0.7479250541603135,4.8930687440333696,高敏感,0.7721399430803462,0.2799925209745169
202508,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,1.508,1.46,9.5995,65750.0,243.388,96.816976,5.531759,2.96341,0.0,,,842.0,,,0.0,,,,,,,,,,1.46,1.51,96.82,842.0,122.0,79.42,14.49,57.0,0.0,0.0,0.0,46.72,0.0,0.0,0.0,29.0,2025-08-01,8,1.1406844106463878,0.3087046200322933,166.7041095890411,3.183024000000003,0.0114008313539192,,高档,59.046281565143744,58.52025475752993,58.18059332939291,-0.8656882357508309,0,87.85,98.850575,100.0,0.0,1.1406844106463878,0.3086439119285525,65750.0,217.86744186046516,23.452380952380956,1.1494249999999937,0.0134151838671411,20.0,58.936148481895344,1,0,0,0,0,0,0,0,1,0,1.9010121372906195,-1.4159771596856974,5.2180014342669345,高敏感,0.7639100736947114,0.41589372436541083
202509,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,0.412,0.408,2.6826,65750.0,294.012,99.029126,1.545862,0.828132,0.0,,,846.0,,,0.0,,,,,,,,,,0.41,0.41,99.03,846.0,54.0,25.26,6.38,2.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,10.0,2025-09-01,9,1.1406844106463878,0.3087049876985014,720.6176470588235,0.9708739999999948,0.0031709219858156,,高档,58.18059332939291,58.936148481895344,54.843952711621455,-3.336640617771458,0,87.85,96.816976,100.0,0.0,1.1406844106463878,0.3087046200322933,65750.0,166.7041095890411,23.452380952380956,3.183024000000003,0.0114008313539192,29.0,59.046281565143744,1,0,0,0,0,0,0,0,1,0,2.2006149766726377,-1.0681240698884285,5.469354023233703,高敏感,0.7530838976298295,0.11013308324839954
202510,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,0.12,0.12,0.789,65750.0,342.604,100.0,0.454665,0.243568,0.0,,,847.0,,,,,,,,,,,,,0.12,0.12,100.0,847.0,17.0,4.9,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2025-10-01,10,1.1406844106463878,0.3087046894803549,2855.0333333333333,0.0,0.0009315230224321,,高档,54.843952711621455,59.046281565143744,54.4901743014099,-0.35377841021155376,0,87.85,99.029126,100.0,0.0,1.1406844106463878,0.3087049876985014,65750.0,720.6176470588235,23.452380952380956,0.9708739999999948,0.0031709219858156,10.0,58.18059332939291,1,0,0,0,0,0,0,0,1,0,2.0290316695548456,-1.6553573477163317,5.713420686826025,高敏感,0.7818287327747152,-0.8656882357508309
202511,6901028042635,娇子(宽窄好运),一类烟,263.0,300.0,0.096,0.096,0.6312,65750.0,289.556,100.0,0.363863,0.194725,0.024,,,849.0,2.0,,,0.0,,,0.0,,,,,,0.1,0.1,100.0,849.0,10.0,3.65,1.18,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,2025-11-01,11,1.1406844106463878,0.3084996831432193,3016.208333333333,0.0,0.0007434628975265,0.2355712603062426,高档,54.4901743014099,58.18059332939291,47.06932721421674,-7.4208470871931596,0,87.85,100.0,100.0,3.565,1.1406844106463878,0.3087046894803549,65750.0,2855.0333333333333,23.452380952380956,0.0,0.0009315230224321,2.0,54.843952711621455,1,0,0,0,0,0,0,0,1,0,1.2703124731711053,-1.6149603800299994,4.1555853263722105,高敏感,0.8528292722474692,-3.336640617771458
