ym,code,name,cat,wholesale,retail,demand,vol,amt,unitval,inv,fill,cost,profit,put,need,vol_daily,should_cust,put_cust,ord_cust,ord_success,ord_success_put,fill_daily,full_cust,util,full_surf,soc_vol,soc_inv,sell_rate,salable_days,vol_purchase,req,fill_purchase,should_cust_purchase,act_cust,put_surf,purch_surf,rep_cust2,rep_cust3,rep_cust4,rep_cust5,rep_rate2,rep_rate3,rep_rate4,rep_rate5,new_cust,date,month,price_index,gross_margin,inventory_ratio,demand_gap,amt_per_cust,channel_coverage,price_band_cat,S,S_prev,S_next,Y,T,util_pre,fill_pre,full_surf_pre,ord_success_pre,price_index_pre,gross_margin_pre,unitval_pre,inventory_ratio_pre,channel_coverage_pre,demand_gap_pre,amt_per_cust_pre,new_cust_pre,S_pre,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,band_中低档,band_中档,band_中高档,band_高档,band_低档,CATE,CATE_lo,CATE_hi,sensitivity,ps
202504,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,0.004,0.0,0.0,,161.732,0.0,0.0,0.0,0.16,0.148,0.14,844.0,20.0,18.0,2.13,90.0,94.59,17.0,87.5,94.44,,,0.0,,,,,,,,,,,,,,,,,,2025-04-01,4,1.165371809100999,,,100.0,0.0,2.3696682464454977,高档,24.948252927568436,59.77807431848427,52.69218728479932,-7.085887033684955,1,87.85,90.909091,100.0,0.0,1.165371809100999,0.308906076581576,90100.0,812.025,23.452380952380956,9.090908999999996,0.0017060355029585,8.0,59.77807431848427,1,0,0,0,0,0,0,0,1,0,-2.042696054851218,-4.5979683668925695,0.5125762571901298,低敏感,0.7110522046419933
202505,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,0.036,0.032,0.28832,90100.0,99.712,88.888889,0.166088,0.089064,0.12,0.108,0.096,840.0,15.0,12.0,1.43,80.0,88.89,12.0,80.0,100.0,,,0.0,,0.03,0.04,88.89,840.0,4.0,0.24,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-05-01,5,1.165371809100999,0.3089067702552719,3116.0,11.111110999999994,0.000343238095238,1.7857142857142856,高档,52.69218728479932,24.948252927568436,41.38638790796688,16.43813498039844,0,87.5,0.0,94.44,2.13,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,2.3696682464454977,100.0,0.0,8.0,24.948252927568436,1,0,0,0,0,0,0,0,1,0,-1.2156517379915979,-3.3913425834306388,0.9600391074474426,中敏感,0.027680749772524226
202506,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,,,,,110.636,,,,0.032,0.032,0.032,838.0,4.0,4.0,0.48,100.0,100.0,4.0,100.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-06-01,6,1.165371809100999,,,,,0.477326968973747,高档,41.38638790796688,52.69218728479932,41.38582425895363,-11.306363025845684,0,80.0,88.888889,100.0,1.43,1.165371809100999,0.3089067702552719,90100.0,3116.0,1.7857142857142856,11.111110999999994,0.000343238095238,8.0,52.69218728479932,1,0,0,0,0,0,0,0,1,0,-1.487745706064834,-3.0228651340456265,0.04737372191595779,中敏感,0.7609828481471491
202507,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,,,,,52.532,,,,0.032,0.032,0.032,843.0,4.0,4.0,0.47,100.0,100.0,4.0,100.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-07-01,7,1.165371809100999,,,,,0.4744958481613286,高档,41.38582425895363,41.38638790796688,30.364424941438084,-11.021962966528793,0,100.0,98.4588995,100.0,0.48,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,0.477326968973747,1.5411004999999989,0.00279431071681765,8.0,41.38638790796688,1,0,0,0,0,0,0,0,1,0,-1.671476426795313,-3.653555894758977,0.3106030411683507,中敏感,0.2646595160556157
202508,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,0.2,0.0,0.0,,58.86,0.0,0.0,0.0,0.0,0.2,0.0,842.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-08-01,8,1.165371809100999,,,100.0,0.0,,高档,30.364424941438084,41.38582425895363,45.44135144735151,4.055527188397875,0,100.0,98.4588995,100.0,0.47,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,0.4744958481613286,1.5411004999999989,0.00279431071681765,8.0,41.38582425895363,1,0,0,0,0,0,0,0,1,0,-1.6426612471892574,-3.5786364546346885,0.2933139602561765,中敏感,0.2646530993660389
202509,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,,,,,76.62,,,,0.0,,,846.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-01,9,1.165371809100999,,,,,,高档,45.44135144735151,30.364424941438084,45.44135144735151,15.076926505913423,0,87.85,0.0,100.0,0.0,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,30.364424941438084,1,0,0,0,0,0,0,0,1,0,-1.9201869571126868,-3.9330445278691455,0.09267061364376716,低敏感,0.017720646718717287
202510,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,,,,,68.836,,,,0.0,,,847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-01,10,1.165371809100999,,,,,,高档,45.44135144735151,45.44135144735151,30.364424941438084,-15.076926505913423,0,87.85,98.4588995,100.0,0.0,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,45.44135144735151,1,0,0,0,0,0,0,0,1,0,-1.2104643159398094,-2.703947657370584,0.2830190254909648,高敏感,0.2391764508696346
202511,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,0.008,0.0,0.0,,28.064,0.0,0.0,0.0,0.0,,,849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-01,11,1.165371809100999,,,100.0,0.0,,高档,30.364424941438084,45.44135144735151,45.44135144735151,0.0,0,87.85,98.4588995,100.0,3.565,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,45.44135144735151,1,0,0,0,0,0,0,0,1,0,-0.820427446663006,-2.728111387440827,1.0872564941148142,高敏感,0.24219614036617806
202512,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,,,,,180.86,,,,0.0,,,848.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01,12,1.165371809100999,,,,,,高档,45.44135144735151,30.364424941438084,61.08166149548817,30.717236554050086,0,87.85,0.0,100.0,3.565,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,100.0,0.0,8.0,30.364424941438084,1,0,0,0,0,0,0,0,1,0,-1.258482346786849,-3.1146602603605897,0.5976955667868908,中敏感,0.018010563558376554
202601,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,0.136,0.136,1.22536,90100.0,131.828,100.0,0.705874,0.378522,0.0,,,845.0,,,,,,,,,,,,,0.14,0.14,100.0,845.0,15.0,0.87,1.78,15.0,2.0,0.0,0.0,100.0,13.33,0.0,0.0,15.0,2026-01-01,1,1.165371809100999,0.3089067702552719,969.3235294117646,0.0,0.0014501301775147,,高档,61.08166149548817,45.44135144735151,21.813778273131824,-23.627573174219684,0,87.85,98.4588995,100.0,0.0,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,23.452380952380956,1.5411004999999989,0.00279431071681765,8.0,45.44135144735151,1,0,0,0,0,0,0,0,1,0,-1.2104643159398094,-2.703947657370584,0.2830190254909648,高敏感,0.2391764508696346
202603,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,0.004,0.0,0.0,,94.468,0.0,0.0,0.0,0.136,0.112,0.112,839.0,17.0,14.0,1.67,82.35,100.0,14.0,82.35,100.0,,,0.0,,,,,,,,,,,,,,,,,,2026-03-01,3,1.165371809100999,,,100.0,0.0,2.026221692491061,高档,25.136774415550654,21.813778273131824,35.03814608431705,13.224367811185225,0,43.33,0.0,100.0,1.54,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,1.7814726840855106,100.0,0.0,8.0,21.813778273131824,1,0,0,0,0,0,0,0,1,0,-1.3291011159220383,-4.296174094396175,1.637971862552098,中敏感,0.019165863654999116
202605,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,0.204,0.2,1.802,90100.0,74.624,98.039216,1.03805,0.55665,7.128,0.784,0.78,830.0,827.0,99.0,11.93,11.97,99.49,76.0,10.94,76.77,,,0.0,,0.2,0.2,98.04,830.0,25.0,1.69,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2026-05-01,5,1.165371809100999,0.3089067702552719,373.12,1.960784000000004,0.0021710843373493,99.63855421686748,高档,66.45367324936336,35.03814608431705,63.224032553040985,28.185886468723936,0,50.0,98.4588995,78.57,1.68,1.165371809100999,0.2421843988899113,41870.0,317.3855421686747,3.0048076923076925,1.5411004999999989,0.00279431071681765,8.0,35.03814608431705,1,0,0,0,0,0,0,0,1,0,-1.036971712266875,-2.427393142604669,0.35344971807091774,高敏感,0.5527477092443419
202606,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,0.204,0.196,1.76596,90100.0,186.768,96.078431,1.017289,0.545517,33.064,0.752,0.744,829.0,829.0,66.0,7.96,7.96,98.94,32.0,2.25,48.48,,,0.0,,0.2,0.2,96.08,829.0,35.0,1.7,4.22,4.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,13.0,2026-06-01,6,1.165371809100999,0.3089067702552719,952.8979591836736,3.921569000000005,0.0021302291917973,100.0,高档,63.224032553040985,66.45367324936336,32.98321471638005,-33.470458532983315,0,10.94,98.039216,76.77,11.93,1.165371809100999,0.3089067702552719,90100.0,373.12,99.63855421686748,1.960784000000004,0.0021710843373493,14.0,66.45367324936336,1,0,0,0,0,0,0,0,1,0,-1.9181328248200427,-3.9907736187107554,0.1545079690706772,低敏感,0.8913696221238192
202502,6901028084321,娇子(软阳光),三类烟,88.0,100.0,6.204,6.144,13.5168,22000.0,2029.012,99.032882,8.689154,3.273214,2.34,1.676,1.668,846.0,458.0,327.0,38.65,71.4,99.52,327.0,71.28,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-02-01,2,1.1363636363636365,0.2421589429450757,330.24283854166663,0.9671179999999991,0.015977304964539,54.1371158392435,中高档,46.63388356465041,41.313151688521636,42.46774111494892,1.154589426427286,0,96.3,99.24734,100.0,15.4,1.1363636363636365,0.2421272941232407,22000.0,71.11924686192468,15.995260663507109,0.7526600000000059,0.0398710900473933,4.0,41.313151688521636,0,1,0,0,0,0,0,1,0,0,-1.9651110703870562,-3.4090405195462234,-0.5211816212278941,低敏感,0.6209459200079525
202503,6901028084321,娇子(软阳光),三类烟,88.0,100.0,6.82,6.764,14.8808,22000.0,1749.664,99.178886,9.565988,3.602677,0.0,,,845.0,,,0.0,,,,,,,,,,6.76,6.82,99.18,845.0,828.0,51.18,97.99,20.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,1.0,2025-03-01,3,1.1363636363636365,0.2421023735283049,258.6729745712596,0.8211139999999943,0.0176104142011834,,中高档,42.46774111494892,46.63388356465041,40.90117193145776,-5.73271163319265,0,71.28,99.032882,100.0,38.65,1.1363636363636365,0.2421589429450757,22000.0,330.24283854166663,54.1371158392435,0.9671179999999991,0.015977304964539,8.0,46.63388356465041,0,1,0,0,0,0,0,1,0,0,-1.2181871102830955,-2.543947522561455,0.10757330199526538,中敏感,0.6069551840730351
202504,6901028084321,娇子(软阳光),三类烟,88.0,100.0,11.712,11.676,25.6872,22000.0,1726.96,99.692623,16.512784,6.218931,0.88,0.876,0.864,844.0,110.0,108.0,12.8,98.18,98.63,108.0,98.18,100.0,,,0.0,,11.68,11.71,99.69,844.0,838.0,88.79,99.29,624.0,0.0,0.0,0.0,74.46,0.0,0.0,0.0,3.0,2025-04-01,4,1.1363636363636365,0.2421023311221153,147.9068174032203,0.3073770000000024,0.0304350710900473,13.033175355450238,中高档,40.90117193145776,42.46774111494892,39.734588786610594,-2.7331523283383277,0,87.85,99.178886,100.0,0.0,1.1363636363636365,0.2421023735283049,22000.0,258.6729745712596,23.452380952380956,0.8211139999999943,0.0176104142011834,1.0,42.46774111494892,0,1,0,0,0,0,0,1,0,0,-1.664255285180515,-4.238239648279338,0.9097290779183029,中敏感,0.5967954091866058
202505,6901028084321,娇子(软阳光),三类烟,88.0,100.0,6.552,6.508,14.3176,22000.0,1528.656,99.328449,9.203939,3.466324,0.696,0.656,0.652,840.0,87.0,82.0,9.76,94.25,99.39,81.0,93.68,98.78,,,0.0,,6.51,6.55,99.33,840.0,814.0,50.06,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-05-01,5,1.1363636363636365,0.2421023076493267,234.8887523048556,0.6715509999999938,0.0170447619047619,10.357142857142858,中高档,39.734588786610594,40.90117193145776,55.9117838417415,15.010611910283743,0,98.18,99.692623,100.0,12.8,1.1363636363636365,0.2421023311221153,22000.0,147.9068174032203,13.033175355450238,0.3073770000000024,0.0304350710900473,3.0,40.90117193145776,0,1,0,0,0,0,0,1,0,0,-2.044415772446162,-3.6580129603972154,-0.43081858449511,低敏感,0.627525942835873
202506,6901028084321,娇子(软阳光),三类烟,88.0,100.0,18.976,18.916,41.6152,22000.0,1243.68,99.683811,26.751975,10.075115,6.68,4.956,4.936,838.0,835.0,623.0,74.34,74.61,99.6,611.0,73.89,98.07,,,0.0,,18.92,18.98,99.68,838.0,829.0,89.17,98.93,803.0,0.0,0.0,0.0,96.86,0.0,0.0,0.0,1.0,2025-06-01,6,1.1363636363636365,0.2421018041484842,65.74751533093678,0.3161889999999943,0.0496601431980906,99.64200477326968,中高档,55.9117838417415,39.734588786610594,24.81393620527623,-14.920652581334362,0,93.68,99.328449,98.78,9.76,1.1363636363636365,0.2421023076493267,22000.0,234.8887523048556,10.357142857142858,0.6715509999999938,0.0170447619047619,1.0,39.734588786610594,0,1,0,0,0,0,0,1,0,0,-2.23726990038261,-3.59217347025352,-0.8823663305116971,低敏感,0.6442137551695226
202507,6901028084321,娇子(软阳光),三类烟,88.0,100.0,0.004,0.0,0.0,,1323.476,0.0,0.0,0.0,0.184,0.188,0.184,843.0,19.0,19.0,2.25,100.0,97.87,19.0,100.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-07-01,7,1.1363636363636365,,,100.0,0.0,2.25385527876631,中高档,24.81393620527623,55.9117838417415,25.092230631968103,-30.8195532097734,1,73.89,99.683811,98.07,74.34,1.1363636363636365,0.2421018041484842,22000.0,65.74751533093678,99.64200477326968,0.3161889999999943,0.0496601431980906,1.0,55.9117838417415,0,1,0,0,0,0,0,1,0,0,-2.8281714045498383,-4.496666530079379,-1.1596762790202986,低敏感,0.6149240786641963
202508,6901028084321,娇子(软阳光),三类烟,88.0,100.0,0.076,0.0,0.0,,1117.192,0.0,0.0,0.0,0.512,0.488,0.464,842.0,64.0,58.0,6.89,90.63,95.08,58.0,90.63,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-08-01,8,1.1363636363636365,,,100.0,0.0,7.600950118764846,中高档,25.092230631968103,24.81393620527623,34.599521841692095,9.785585636415863,0,100.0,0.0,100.0,2.25,1.1363636363636365,0.2421843988899113,41870.0,317.3855421686747,2.25385527876631,100.0,0.0,8.0,24.81393620527623,0,1,0,0,0,0,0,1,0,0,-2.2270260934832655,-4.505242692935842,0.05119050596931096,低敏感,0.07880004186851923
202509,6901028084321,娇子(软阳光),三类烟,88.0,100.0,0.024,0.0,0.0,,763.596,0.0,0.0,0.0,6.916,4.776,4.748,846.0,564.0,487.0,57.57,86.35,99.41,471.0,68.65,96.71,,,0.0,,,,,,,,,,,,,,,,,,2025-09-01,9,1.1363636363636365,,,100.0,0.0,66.66666666666666,中高档,34.599521841692095,25.092230631968103,42.71930251587779,17.62707188390969,0,90.63,0.0,100.0,6.89,1.1363636363636365,0.2421843988899113,41870.0,317.3855421686747,7.600950118764846,100.0,0.0,8.0,25.092230631968103,0,1,0,0,0,0,0,1,0,0,-1.8712321888164933,-4.475140782282726,0.7326764046497396,低敏感,0.07788170616991279
202510,6901028084321,娇子(软阳光),三类烟,88.0,100.0,0.536,0.504,1.1088,22000.0,679.444,94.029851,0.712782,0.268443,3.28,2.26,2.252,847.0,373.0,262.0,30.93,70.24,99.65,255.0,68.66,97.33,,,0.0,,0.5,0.54,94.03,847.0,52.0,3.84,6.14,11.0,0.0,0.0,0.0,21.15,0.0,0.0,0.0,,2025-10-01,10,1.1363636363636365,0.2421022727272727,1348.1031746031745,5.970149000000006,0.0013090909090909,44.03778040141677,中高档,42.71930251587779,34.599521841692095,51.733850428959606,17.13432858726751,0,68.65,0.0,96.71,57.57,1.1363636363636365,0.2421843988899113,41870.0,317.3855421686747,66.66666666666666,100.0,0.0,8.0,34.599521841692095,0,1,0,0,0,0,0,1,0,0,-1.2665080597138278,-3.3009732558426323,0.7679571364149766,中敏感,0.08794626829491649
202511,6901028084321,娇子(软阳光),三类烟,88.0,100.0,1.208,1.184,2.6048,22000.0,883.192,98.013245,1.674473,0.630627,8.564,3.848,3.82,849.0,812.0,379.0,44.64,46.67,99.27,363.0,44.61,95.78,,,0.0,,1.18,1.21,98.01,849.0,148.0,8.84,17.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-01,11,1.1363636363636365,0.2421018888206388,745.9391891891893,1.9867550000000025,0.0030680800942285,95.64193168433452,中高档,51.733850428959606,42.71930251587779,42.138505119875106,-0.5807973960026871,0,68.66,94.029851,97.33,30.93,1.1363636363636365,0.2421022727272727,22000.0,1348.1031746031745,44.03778040141677,5.970149000000006,0.0013090909090909,8.0,42.71930251587779,0,1,0,0,0,0,0,1,0,0,-1.2175028420141962,-2.3098613110729707,-0.12514437295542113,中敏感,0.6354701930466377
202512,6901028084321,娇子(软阳光),三类烟,88.0,100.0,6.924,6.892,15.1624,22000.0,344.756,99.537839,9.747501,3.67053,8.212,1.492,1.476,848.0,577.0,107.0,12.62,18.54,98.93,81.0,17.97,75.7,,,0.0,,6.89,6.92,99.54,848.0,542.0,67.0,63.92,233.0,0.0,0.0,0.0,42.99,0.0,0.0,0.0,16.0,2025-12-01,12,1.1363636363636365,0.2420810689600591,50.02263493905977,0.4621609999999947,0.0178801886792452,68.04245283018868,中高档,42.138505119875106,51.733850428959606,46.21848133689325,-5.515369092066358,0,44.61,98.013245,95.78,44.64,1.1363636363636365,0.2421018888206388,22000.0,745.9391891891893,95.64193168433452,1.9867550000000025,0.0030680800942285,8.0,51.733850428959606,0,1,0,0,0,0,0,1,0,0,-1.393484178756702,-3.137827645361046,0.3508592878476391,中敏感,0.62424339446699
202601,6901028084321,娇子(软阳光),三类烟,88.0,100.0,28.36,28.164,61.9608,22000.0,836.2,99.308886,39.830938,15.002069,2.688,2.18,2.132,845.0,412.0,332.0,39.29,80.58,97.8,326.0,79.32,98.19,,,0.0,,28.16,28.36,99.31,845.0,833.0,51.35,98.58,768.0,418.0,252.0,0.0,92.2,50.18,30.25,0.0,265.0,2026-01-01,1,1.1363636363636365,0.242121938386851,29.69038488851016,0.6911139999999989,0.0733263905325443,48.75739644970415,中高档,46.21848133689325,42.138505119875106,46.34463338443508,4.206128264559972,0,17.97,99.537839,75.7,12.62,1.1363636363636365,0.2420810689600591,22000.0,50.02263493905977,68.04245283018868,0.4621609999999947,0.0178801886792452,16.0,42.138505119875106,0,1,0,0,0,0,0,1,0,0,-1.569052779824617,-2.8301596056540927,-0.3079459539951386,中敏感,0.8389223263087111
202602,6901028084321,娇子(软阳光),三类烟,88.0,100.0,1.184,1.172,2.5784,22000.0,852.8,98.986486,1.657501,0.624383,3.1,1.108,1.104,842.0,580.0,276.0,32.78,47.59,99.64,276.0,35.61,100.0,,,0.0,,1.17,1.18,98.99,842.0,293.0,20.67,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-01,2,1.1363636363636365,0.2421590909090909,727.6450511945393,1.0135140000000007,0.0030622327790973,68.88361045130641,中高档,46.34463338443508,46.21848133689325,35.86326227242008,-10.355219064473168,0,79.32,99.308886,98.19,39.29,1.1363636363636365,0.242121938386851,22000.0,29.69038488851016,48.75739644970415,0.6911139999999989,0.0733263905325443,265.0,46.21848133689325,0,1,0,0,0,0,0,1,0,0,-1.9899721684017768,-3.3114852770968373,-0.668459059706719,低敏感,0.676314253310716
202603,6901028084321,娇子(软阳光),三类烟,88.0,100.0,7.164,7.14,15.708,22000.0,780.42,99.664992,10.097745,3.802946,0.44,0.284,0.284,839.0,37.0,24.0,2.86,64.86,100.0,23.0,64.55,95.83,,,0.0,,7.14,7.16,99.66,839.0,599.0,49.33,71.39,297.0,0.0,0.0,0.0,49.58,0.0,0.0,0.0,,2026-03-01,3,1.1363636363636365,0.242102495543672,109.30252100840336,0.3350080000000019,0.0187222884386174,4.410011918951132,中高档,35.86326227242008,46.34463338443508,42.09347500163325,-4.251158382801826,0,35.61,98.986486,100.0,32.78,1.1363636363636365,0.2421590909090909,22000.0,727.6450511945393,68.88361045130641,1.0135140000000007,0.0030622327790973,8.0,46.34463338443508,0,1,0,0,0,0,0,1,0,0,-1.180579600460495,-2.864381188937694,0.5032219880167037,高敏感,0.5855780868680945
202604,6901028084321,娇子(软阳光),三类烟,88.0,100.0,,,,,800.876,,,,3.064,1.044,1.032,832.0,382.0,134.0,16.11,35.08,98.85,124.0,33.68,92.54,,,0.0,,,,,,,,,,,,,,,,,,2026-04-01,4,1.1363636363636365,,,,,45.91346153846153,中高档,42.09347500163325,35.86326227242008,50.551407393131164,14.688145120711084,0,64.55,99.664992,95.83,2.86,1.1363636363636365,0.242102495543672,22000.0,109.30252100840336,4.410011918951132,0.3350080000000019,0.0187222884386174,8.0,35.86326227242008,0,1,0,0,0,0,0,1,0,0,-1.7293948554724112,-2.763362152299404,-0.6954275586454197,中敏感,0.6776135134752642
202605,6901028084321,娇子(软阳光),三类烟,88.0,100.0,16.132,16.104,35.4288,22000.0,583.192,99.826432,22.775082,8.577396,13.24,3.072,2.796,830.0,830.0,261.0,31.45,31.45,91.02,234.0,21.12,89.66,,,0.0,,16.1,16.13,99.83,830.0,744.0,72.33,89.64,307.0,0.0,0.0,0.0,41.26,0.0,0.0,0.0,2.0,2026-05-01,5,1.1363636363636365,0.2421023574041457,36.21410829607551,0.173568000000003,0.0426853012048192,100.0,中高档,50.551407393131164,42.09347500163325,46.79723322068291,4.703758219049661,0,33.68,98.4588995,92.54,16.11,1.1363636363636365,0.2421843988899113,41870.0,317.3855421686747,45.91346153846153,1.5411004999999989,0.00279431071681765,8.0,42.09347500163325,0,1,0,0,0,0,0,1,0,0,-0.9050130007771002,-2.3060874668913596,0.49606146533715834,高敏感,0.6552126443136872
202606,6901028084321,娇子(软阳光),三类烟,88.0,100.0,13.74,13.68,30.096,22000.0,436.928,99.563319,19.34694,7.286517,33.064,2.948,2.832,829.0,829.0,179.0,21.59,21.59,96.07,122.0,8.57,68.16,,,0.0,,13.68,13.74,99.56,829.0,726.0,56.15,87.58,613.0,0.0,0.0,0.0,84.44,0.0,0.0,0.0,3.0,2026-06-01,6,1.1363636363636365,0.2421091507177033,31.939181286549708,0.436680999999993,0.0363039806996381,100.0,中高档,46.79723322068291,50.551407393131164,45.37935347566285,-5.172053917468311,0,21.12,99.826432,89.66,31.45,1.1363636363636365,0.2421023574041457,22000.0,36.21410829607551,100.0,0.173568000000003,0.0426853012048192,2.0,50.551407393131164,0,1,0,0,0,0,0,1,0,0,-1.830943821131539,-3.864247172937134,0.20235953067405443,低敏感,0.6747497728073777
202502,6901028084772,娇子(格调细支),二类烟,129.3,150.0,1.676,1.668,5.39181,32325.0,365.46,99.522673,3.466104,1.30521,2.0,1.36,1.308,846.0,450.0,280.0,33.1,62.22,96.18,280.0,65.4,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-02-01,2,1.160092807424594,0.2420726991492652,219.10071942446044,0.4773270000000025,0.0063732978723404,53.191489361702125,高档,48.23779520818443,49.649827893557365,42.662217263249694,-6.987610630307671,0,77.83,98.4588995,100.0,39.45,1.160092807424594,0.2421843988899113,32325.0,317.3855421686747,56.042654028436026,1.5411004999999989,0.0019915876777251,8.0,49.649827893557365,0,0,1,0,0,0,0,0,1,0,-0.5436317618646964,-2.012512170732649,0.925248647003256,高敏感,0.44515924323573375
202503,6901028084772,娇子(格调细支),二类烟,129.3,150.0,,,,,432.232,,,,1.36,1.06,1.048,845.0,170.0,133.0,15.74,78.24,98.87,129.0,77.06,96.99,,,0.0,,,,,,,,,,,,,,,,,,2025-03-01,3,1.160092807424594,,,,,20.118343195266277,高档,42.662217263249694,48.23779520818443,44.515865611516226,-3.721929596668204,0,65.4,99.522673,100.0,33.1,1.160092807424594,0.2420726991492652,32325.0,219.10071942446044,53.191489361702125,0.4773270000000025,0.0063732978723404,8.0,48.23779520818443,0,0,1,0,0,0,0,0,1,0,-1.2565031605266803,-2.701564813177247,0.1885584921238863,中敏感,0.44199148971581237
202504,6901028084772,娇子(格调细支),二类烟,129.3,150.0,0.876,0.864,2.79288,32325.0,274.876,98.630137,1.795392,0.676188,0.0,0.008,0.0,844.0,,,,,0.0,,,,,,,,0.86,0.88,98.63,844.0,108.0,6.52,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-04-01,4,1.160092807424594,0.2421113689095128,318.1435185185185,1.3698629999999952,0.0033090995260663,,高档,44.515865611516226,42.662217263249694,40.71457048928004,-1.9476467739696517,0,77.06,98.4588995,96.99,15.74,1.160092807424594,0.2421843988899113,41870.0,317.3855421686747,20.118343195266277,1.5411004999999989,0.00279431071681765,8.0,42.662217263249694,0,0,1,0,0,0,0,0,1,0,-1.2338426884589881,-2.5716638225759927,0.10397844565801617,中敏感,0.48900769872065225
202505,6901028084772,娇子(格调细支),二类烟,129.3,150.0,0.656,0.652,2.10759,32325.0,377.988,99.390244,1.354856,0.510271,1.576,0.86,0.856,840.0,197.0,109.0,12.98,55.33,99.53,105.0,54.31,96.33,,,0.0,,0.65,0.66,99.39,840.0,82.0,5.19,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-05-01,5,1.160092807424594,0.2421111316717198,579.7361963190184,0.6097560000000044,0.0025090357142857,23.452380952380956,高档,40.71457048928004,44.515865611516226,42.05070058473629,-2.4651650267799354,0,87.85,98.630137,100.0,3.565,1.160092807424594,0.2421113689095128,32325.0,318.1435185185185,23.452380952380956,1.3698629999999952,0.0033090995260663,8.0,44.515865611516226,0,0,1,0,0,0,0,0,1,0,-1.2170581783930112,-3.437494875221315,1.0033785184352921,中敏感,0.4416156443222422
202506,6901028084772,娇子(格调细支),二类烟,129.3,150.0,4.956,4.936,15.95562,32325.0,768.66,99.596449,10.257008,3.863031,1.656,1.072,1.064,838.0,203.0,131.0,15.63,64.53,99.25,127.0,64.25,96.95,,,0.0,,4.94,4.96,99.6,838.0,623.0,44.56,74.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2025-06-01,6,1.160092807424594,0.2421109928664633,155.72528363047002,0.4035509999999931,0.0190401193317422,24.22434367541766,高档,42.05070058473629,40.71457048928004,39.60813202397104,-1.1064384653090045,0,54.31,99.390244,96.33,12.98,1.160092807424594,0.2421111316717198,32325.0,579.7361963190184,23.452380952380956,0.6097560000000044,0.0025090357142857,8.0,40.71457048928004,0,0,1,0,0,0,0,0,1,0,-0.719212820606763,-2.1967045395029645,0.7582788982894384,高敏感,0.5139584384642545
