code,ym,T,propensity_oof,in_support
6901028071536,202503,0,0.5357147440830138,True
6901028071536,202504,0,0.5697314692091058,True
6901028071536,202505,0,0.045082916902793896,False
6901028071536,202506,0,0.045284084165800834,False
6901028071536,202507,0,0.542372898725791,True
6901028071536,202508,0,0.045082916902793896,False
6901028071536,202509,0,0.11752229953426412,False
6901028071536,202510,0,0.32034969548239056,True
6901028071536,202511,0,0.5779596711911953,True
6901028071536,202512,0,0.5686349133730755,True
6901028071536,202602,0,0.045082916902793896,False
6901028071536,202603,0,0.5609607966744299,True
6901028071536,202604,0,0.5310882016434887,True
6901028071536,202605,0,0.5762944707330534,True
6901028071536,202606,1,0.5733497282883436,True
6901028075015,202501,0,0.3447879581771447,True
6901028075015,202502,1,0.7318896214057988,True
6901028075015,202503,0,0.7525392674060328,True
6901028075015,202504,1,0.7684055522309171,True
6901028075015,202505,0,0.008384211149761346,False
6901028075015,202506,0,0.7621349916328131,True
6901028075015,202507,1,0.7660143604880822,True
6901028075015,202508,0,0.661577186252622,True
6901028075015,202509,0,0.6761753873254852,True
6901028075015,202510,1,0.7725021163679375,True
6901028075015,202511,0,0.8273016140513879,True
6901028075015,202512,0,0.8237589835351432,True
6901028075015,202601,0,0.7542927799078607,True
6901028075015,202602,0,0.7928454313148235,True
6901028075015,202603,0,0.6660503321965789,True
6901028075015,202604,0,0.7928931552840216,True
6901028075015,202605,0,0.7601787773883001,True
6901028075015,202606,0,0.763062958792804,True
6901028075022,202501,0,0.3747547501600516,True
6901028075022,202502,1,0.7508477091372687,True
6901028075022,202503,0,0.7461042544506794,True
6901028075022,202504,1,0.7557062736764388,True
6901028075022,202505,0,0.006729385255309164,False
6901028075022,202506,0,0.006729385255309164,False
6901028075022,202507,0,0.681471174393337,True
6901028075022,202508,1,0.601049996370587,True
6901028075022,202509,0,0.006729385255309164,False
6901028075022,202510,0,0.006729385255309164,False
6901028075022,202511,0,0.5825646374369549,True
6901028075022,202512,0,0.7390789777660977,True
6901028075022,202601,0,0.6977412387876517,True
6901028075022,202602,1,0.7977767589172591,True
6901028075022,202603,0,0.7041573024894746,True
6901028075022,202604,0,0.7628706103871434,True
6901028075022,202605,0,0.7547216352190412,True
6901028075022,202606,0,0.7573925371994249,True
6901028075053,202501,0,0.5003718396728676,True
6901028075053,202502,0,0.45134862440757495,True
6901028075053,202503,0,0.5392839242128638,True
6901028075053,202504,0,0.49708884586611174,True
6901028075053,202505,0,0.5310685694177569,True
6901028075053,202506,0,0.5124896276843782,True
6901028075053,202507,0,0.4255648574850008,True
6901028075053,202508,0,0.48570316418771614,True
6901028075053,202509,0,0.30819099781557624,True
6901028075053,202510,0,0.4503788493352335,True
6901028075053,202511,1,0.5845308713553681,True
6901028075053,202512,0,0.46146812604683485,True
6901028075053,202601,0,0.5251521489823379,True
6901028075053,202602,0,0.4902674711912504,True
6901028075053,202603,0,0.3567643896404317,True
6901028075053,202604,0,0.5080219740400999,True
6901028075053,202605,0,0.5530732731244905,True
6901028075053,202606,0,0.5386302337626669,True
6901028077910,202501,0,0.36338927248751435,True
6901028077910,202502,1,0.7980248497761907,True
6901028077910,202503,0,0.7868973063593342,True
6901028077910,202504,0,0.8002826771838311,True
6901028077910,202505,1,0.8190801780625816,True
6901028077910,202506,0,0.7698402048907655,True
6901028077910,202507,0,0.8751737810442443,True
6901028077910,202508,1,0.802677062219551,True
6901028077910,202509,0,0.007204307929102839,False
6901028077910,202510,0,0.7822371833842964,True
6901028077910,202511,0,0.048921661310492914,False
6901028077910,202601,0,0.03716497532696791,False
6901028077910,202602,0,0.8005588018294969,True
6901028077910,202603,0,0.8239127884351766,True
6901028077910,202604,0,0.8062822712672643,True
6901028077910,202605,0,0.8289699632667866,True
6901028077910,202606,0,0.8240287370168476,True
6901028079990,202501,0,0.35304101823447154,True
6901028079990,202502,0,0.725075702402202,True
6901028079990,202503,0,0.8151220815527841,True
6901028079990,202504,0,0.8030809003224005,True
6901028079990,202505,1,0.8047605488303451,True
6901028079990,202506,1,0.777349348935873,True
6901028079990,202507,0,0.9401264068278464,True
6901028079990,202508,0,0.816077493432312,True
6901028079990,202509,0,0.7785158965601803,True
6901028079990,202512,0,0.006212539272201349,False
6901028079990,202601,0,0.7437356112823235,True
6901028079990,202602,0,0.7720771985085643,True
6901028079990,202603,0,0.7779325120138127,True
6901028079990,202604,0,0.7711463062865157,True
6901028079990,202605,0,0.7892303909940881,True
6901028079990,202606,0,0.7710344160034447,True
6901028080224,202501,0,0.6308183389888631,True
6901028080224,202502,0,0.41933766644416803,True
6901028080224,202503,0,0.5756224531104948,True
6901028080224,202504,0,0.3446794785804731,True
6901028080224,202505,0,0.4351416510232616,True
6901028080224,202506,1,0.3961158114812986,True
6901028080224,202507,0,0.006224848840799275,False
6901028080224,202508,0,0.5192525770593014,True
