code,ym,name,cat,T,Y,S,fill,L1_util,L1_full_surf,L1_price_index,L1_gross_margin,L1_unitval,L1_inventory_ratio,L1_channel_coverage,L1_demand_gap,L1_amt_per_cust,L1_new_cust,L1_purch_surf,L1_rep_rate2,L1_S,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,price_band_cat_中低档,price_band_cat_中档,price_band_cat_中高档,price_band_cat_高档
6901028005036,202511,双喜(硬金五叶神),二类烟,0,0.7754544936474019,42.06950479374332,98.905109,34.89,97.22,1.1484823625922886,0.2421258317382189,30475.0,186.1898148148148,0.6115702479338843,-98.539171,0.0062173317591499,127.0,26.21,0.0,43.16765392548277,0,0,1,0,0,0,0,0,1
6901028005036,202512,双喜(硬金五叶神),二类烟,0,-0.12454025074323027,42.84495928739072,98.882682,24.95,92.18,1.1484823625922886,0.242110313638001,30475.0,482.9815498154981,1.0,-97.905109,0.0038910365135453,127.0,16.14,0.0,42.06950479374332,0,0,1,0,0,0,0,0,1
6901028005036,202601,双喜(硬金五叶神),二类烟,0,-2.366258986235181,42.72041903664749,99.575372,85.71,100.0,1.1484823625922886,0.2420554033824149,30475.0,266.2598870056497,0.008254716981132,-97.882682,0.002544375,10.0,10.5,0.0,42.84495928739072,0,0,1,0,0,0,0,0,1
6901028005036,202602,双喜(硬金五叶神),二类烟,0,1.2735993057637245,40.35416005041231,100.0,40.77,100.0,1.1484823625922886,0.2421382481708415,30475.0,309.0938166311301,0.7384615384615385,-98.575372,0.0067658106508875,74.0,43.91,26.42,42.72041903664749,0,0,1,0,0,0,0,0,1
6901028005036,202603,双喜(硬金五叶神),二类烟,0,0.7287984434765349,41.627759356176036,98.165138,17.7,95.95,1.1484823625922886,0.2421603595249135,30475.0,954.6358695652174,1.0,-99.0,0.0026638479809976,3.0,21.85,0.0,40.35416005041231,0,0,1,0,0,0,0,0,1
6901028005036,202604,双喜(硬金五叶神),二类烟,0,0.9959772871221233,42.35655779965257,98.765432,14.2,87.86,1.1484823625922886,0.2421200923079282,30475.0,604.107476635514,1.0,-97.165138,0.0031092491060786,8.0,11.68,11.22,41.627759356176036,0,0,1,0,0,0,0,0,1
6901028005036,202605,双喜(硬金五叶神),二类烟,0,-0.4443984285086273,43.352535086774694,99.192246,9.47,87.64,1.1484823625922886,0.2421211033634126,30475.0,406.13125,0.828125,-97.765432,0.0046884615384615,3.0,20.07,0.0,42.35655779965257,0,0,1,0,0,0,0,0,1
6901028005036,202606,双喜(硬金五叶神),二类烟,0,-1.918532681686969,42.908136658266066,98.071625,5.65,87.5,1.1484823625922886,0.2421208177792979,30475.0,135.3957654723127,1.0,-98.192246,0.0090176626506024,33.0,27.11,41.33,43.352535086774694,0,0,1,0,0,0,0,0,1
6901028009744,202501,双喜(勿忘我),一类烟,0,-0.04688659067077339,56.417176602903176,97.156398,87.5,100.0,1.1484823625922886,0.24217756114839845,41075.0,317.4115210843373,0.2345238095238095,-97.484848,0.00281763621607935,8.0,14.61,0.0,41.1974834563511,1,0,0,0,0,0,0,0,1
6901028009744,202502,双喜(勿忘我),一类烟,0,-1.1451818773539628,56.3702900122324,96.172249,63.65,99.82,1.1428571428571428,0.2755428571428571,43750.0,18.195121951219512,0.9976303317535544,-96.156398,0.0085011848341232,250.0,36.37,33.55,56.417176602903176,1,0,0,0,0,0,0,0,1
