code,ym,name,cat,T,Y,S,fill,L1_util,L1_full_surf,L1_price_index,L1_gross_margin,L1_unitval,L1_inventory_ratio,L1_channel_coverage,L1_demand_gap,L1_amt_per_cust,L1_new_cust,L1_unit_growth,L1_purch_surf,L1_rep_rate2,L1_S,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,price_band_cat_中低档,price_band_cat_中档,price_band_cat_中高档,price_band_cat_高档,month_of_year_1,month_of_year_2,month_of_year_3,month_of_year_4,month_of_year_5,month_of_year_6,month_of_year_7,month_of_year_8,month_of_year_9,month_of_year_10,month_of_year_11,month_of_year_12
6901028005036,202605,双喜(硬金五叶神),二类烟,0.0,0.41368414396011843,45.014401315081024,99.192246,9.47,87.64,1.1484823625922886,0.2421211033634126,30475.0,406.13125,0.828125,-97.765432,0.0046884615384615,3.0,0.4953271028037385,20.07,0.0,44.26741834973943,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6901028005036,202606,双喜(硬金五叶神),二类烟,0.0,-1.7721983326467026,44.68110249369955,98.071625,5.65,87.5,1.1484823625922886,0.2421208177792979,30475.0,135.3957654723127,1.0,-98.192246,0.0090176626506024,33.0,0.91875,27.11,41.33,45.014401315081024,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6901028009744,202502,双喜(勿忘我),一类烟,0.0,-0.8940513510185539,54.77771750917431,96.172249,63.65,99.82,1.1428571428571428,0.2755428571428571,43750.0,18.195121951219512,0.9976303317535544,-96.156398,0.0085011848341232,250.0,,36.37,33.55,54.812882452177384,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6901028009744,202503,双喜(勿忘我),一类烟,1.0,0.025991686965440408,53.91883110115883,89.361702,60.46,100.0,1.1428571428571428,0.2755428571428571,43750.0,32.38805970149254,0.5508274231678487,-95.172249,0.0041578014184397,,-0.5097560975609756,,,54.77771750917431,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6901028009744,202504,双喜(勿忘我),一类烟,0.0,0.7271695308256056,54.80370919613975,99.6,34.3,90.85,1.1428571428571428,0.2755142857142857,43750.0,340.54761904761904,0.4674556213017751,-88.361702,0.0008698224852071,,-0.791044776119403,2.49,0.0,53.91883110115883,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6901028009744,202505,双喜(勿忘我),一类烟,1.0,0.0007529368795218261,54.646000631984435,93.430657,54.76,95.74,1.1428571428571428,0.2755146299483649,43750.0,19.907630522088358,0.0995260663507109,-98.6,0.0051629146919431,,4.928571428571428,14.93,0.0,54.80370919613975,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6901028009744,202506,双喜(勿忘我),一类烟,0.0,0.11470331129550715,54.80446213301927,99.24812,59.0,96.67,1.1428571428571428,0.2755142857142857,43750.0,77.0234375,0.0595238095238095,-92.430657,0.0026666666666666,,-0.4859437751004015,7.62,0.0,54.646000631984435,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6901028009744,202507,双喜(勿忘我),一类烟,0.0,-0.26762791955249554,54.76070394327994,97.101449,51.09,97.18,1.1428571428571428,0.2755147186147186,43750.0,17.919191919191917,0.1634844868735083,-98.24812,0.0082696897374701,42.0,2.09375,23.99,0.0,54.80446213301927,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6901028009744,202508,双喜(勿忘我),一类烟,0.0,-1.1185531756573681,54.536834213466776,60.606061,35.8,95.35,1.1428571428571428,0.2755153518123667,43750.0,35.57089552238806,0.4175563463819691,-96.101449,0.0055634638196915,107.0,-0.3232323232323232,14.0,17.8,54.76070394327994,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6901028009744,202509,双喜(勿忘我),一类烟,1.0,0.2298228556628672,53.642150767622574,40.425532,28.79,90.0,1.1428571428571428,0.275515,43750.0,116.6625,0.0783847980997624,-59.606061,0.0016627078384798,2.0,-0.7014925373134329,4.51,7.89,54.536834213466776,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6901028009744,202510,双喜(勿忘我),一类烟,0.0,1.162611393724255,54.76665706912964,96.640827,25.81,95.12,1.1428571428571428,0.2755142857142857,43750.0,440.8157894736843,0.2955082742316784,-39.425532,0.0007860520094562,,-0.525,2.25,0.0,53.642150767622574,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6901028009744,202511,双喜(勿忘我),一类烟,0.0,-1.2324013962050628,54.80476216134683,98.09221,12.81,89.61,1.1428571428571428,0.27551474407945,43750.0,33.3475935828877,0.6729634002361276,-95.640827,0.0077272727272727,26.0,8.842105263157896,21.25,5.56,54.76665706912964,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6901028009744,202512,双喜(勿忘我),一类烟,1.0,-0.12342262880230237,53.53425567292458,92.307692,9.38,83.65,1.1428571428571428,0.2755157212317666,43750.0,17.925445705024313,1.0,-97.09221,0.0127179034157832,33.0,0.6497326203208555,28.62,33.33,54.80476216134683,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6901028009744,202601,双喜(勿忘我),一类烟,0.0,1.2228707786663193,54.68133953254453,96.347032,3.32,81.82,1.1428571428571428,0.2755142857142857,43750.0,479.9166666666667,0.6804245283018868,-91.307692,0.0002476415094339,,-0.9805510534846028,0.71,0.0,53.53425567292458,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6901028009744,202602,双喜(勿忘我),一类烟,0.0,-0.025112739665814843,54.7571264515909,99.309154,15.15,100.0,1.1428571428571428,0.2755428571428571,43750.0,67.31516587677726,0.9857988165680474,-95.347032,0.0087396449704142,31.0,34.166666666666664,25.68,39.17,54.68133953254453,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6901028009744,202603,双喜(勿忘我),一类烟,0.0,-0.18048251995577402,54.65622679287871,98.288509,7.46,89.81,1.1428571428571428,0.2755257639751552,43750.0,37.99652173913044,1.0,-98.309154,0.0119507125890736,42.0,0.3625592417061611,29.33,63.16,54.7571264515909,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6901028009744,202604,双喜(勿忘我),一类烟,1.0,-0.3938324849422088,54.576643931635125,96.25,3.85,79.03,1.1428571428571428,0.2755159914712153,43750.0,73.50248756218905,1.0,-97.288509,0.0083849821215733,7.0,-0.3008695652173911,16.69,47.86,54.65622679287871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6901028009744,202605,双喜(勿忘我),一类烟,0.0,-0.6272709122241764,54.2623943079365,96.891192,2.16,100.0,1.1428571428571428,0.2755161410018553,43750.0,102.35930735930737,0.9987980769230768,-95.25,0.0048587740384615,3.0,-0.4253731343283582,10.7,38.2,54.576643931635125,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6901028009744,202606,双喜(勿忘我),一类烟,1.0,-1.9111799850856315,53.94937301941095,91.981132,1.79,100.0,1.1428571428571428,0.2755162719633308,43750.0,216.2566844919786,0.9987951807228916,-95.891192,0.0039427710843373,6.0,-0.1904761904761904,8.67,38.89,54.2623943079365,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6901028009805,202502,双喜(百年经典),一类烟,0.0,-0.44480734170435454,54.37501580971023,99.319728,,,1.1428571428571428,0.2755409685230024,43750.0,42.47796610169492,,-98.076406,0.0244668246445497,92.0,,64.69,77.47,54.74931022642635,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6901028009805,202503,双喜(百年经典),一类烟,0.0,-1.2111641506168098,54.304502884722,98.545455,,,1.1428571428571428,0.2755426614481409,43750.0,178.30479452054794,,-98.319728,0.0060401891252955,,-0.752542372881356,,,54.37501580971023,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6901028009805,202504,双喜(百年经典),一类烟,0.0,-1.772790777110572,53.16385165909342,100.0,,,1.1428571428571428,0.2755156562994201,43750.0,200.92988929889296,,-97.545455,0.0056124260355029,25.0,-0.0719178082191779,16.8,0.0,54.304502884722,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6901028009805,202505,双喜(百年经典),一类烟,0.0,0.5101613960712612,52.531712107611426,100.0,82.22,99.17,1.1428571428571428,0.2755149068322981,43750.0,614.2173913043479,0.5165876777251185,-99.0,0.0019075829383886,1.0,-0.6605166051660517,5.57,0.0,53.16385165909342,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6901028009805,202506,双喜(百年经典),一类烟,0.0,1.9185120324758387,53.67401305516468,100.0,34.17,86.36,1.1428571428571428,0.2755147699757869,43750.0,843.2881355932203,0.0714285714285714,-99.0,0.0012291666666666,,-0.3586956521739131,3.57,0.0,52.531712107611426,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6901028009805,202507,双喜(百年经典),一类烟,0.0,-1.9785585762203013,54.450224140087265,100.0,99.32,100.0,1.1428571428571428,0.275469387755102,43750.0,424.3999999999999,0.3532219570405728,-99.0,0.0029236276849642,,1.3728813559322035,8.47,0.0,53.67401305516468,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6901028009805,202508,双喜(百年经典),一类烟,0.0,-0.8203398886553828,51.69545447894438,77.55102,100.0,100.0,1.1428571428571428,0.2754716553287982,43750.0,143.34920634920636,0.0047449584816132,-99.0,0.0052313167259786,7.0,0.7999999999999998,15.3,0.0,54.450224140087265,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
